"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.01,0.745618757612668
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.025,1.71404689403167
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.05,3.32809378806334
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.1,5.50468289557976
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.15,5.53671684817425
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.2,5.56875080076874
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.25,5.60673076923077
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.3,5.71320671731308
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.35,5.73320071971211
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.4,5.75319472211116
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.45,5.7731887245102
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.5,5.79318272690924
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.55,5.81187139769452
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.6,5.82988472622478
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.65,5.84789805475504
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.7,5.8659113832853
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.75,5.88392471181556
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.8,5.90523855890945
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.85,5.95392891918208
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.9,6.00261927945472
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.95,6.05130963972736
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.975,6.07565481986368
2018-02-03,"HHS Region 1","ili perc",1,2018-02-10,"quantile",0.99,6.09026192794547
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.01,2.01702836879433
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.025,2.11236891385768
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.05,2.20359865470852
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.1,2.3064667896679
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.15,2.35259686346863
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.2,2.39872693726937
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.25,2.50995486459378
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.3,2.56011033099298
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.35,2.63833333333333
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.4,2.71761554621849
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.45,2.74387867647059
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.5,2.77014180672269
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.55,2.79640493697479
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.6,2.83087267525036
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.65,2.86664163090129
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.7,2.91914772727272
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.75,3.02271428571429
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.8,3.05446349206349
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.85,3.0862126984127
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.9,3.17729508196721
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.95,3.29563073394495
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.975,3.54732456140349
2018-02-03,"HHS Region 10","ili perc",1,2018-02-10,"quantile",0.99,3.74203409090908
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.01,8.76666666666667
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.025,9.28381502890173
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.05,9.57983193277311
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.1,9.68066666666667
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.15,9.72067851373182
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.2,9.74760366182014
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.25,9.77452880990846
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.3,9.80090725806452
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.35,9.81770833333333
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.4,9.83450940860215
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.45,9.85131048387097
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.5,9.86811155913979
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.55,9.8849126344086
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.6,9.90353185595568
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.65,9.93815789473684
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.7,9.97278393351801
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.75,10.0223382045929
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.8,10.155652173913
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.85,10.2232069970845
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.9,10.252361516035
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.95,10.2815160349854
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.975,10.2960932944606
2018-02-03,"HHS Region 2","ili perc",1,2018-02-10,"quantile",0.99,10.3453551912568
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.01,7.10633684210526
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.025,7.26426315789474
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.05,7.4209880239521
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.1,7.50608292557301
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.15,7.51896214267319
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.2,7.53184135977337
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.25,7.54472057687355
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.3,7.55759979397373
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.35,7.57047901107391
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.4,7.58335822817409
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.45,7.59623744527427
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.5,7.62364729458918
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.55,7.65705410821643
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.6,7.69046092184369
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.65,7.77700431034483
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.7,7.90824644549763
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.75,8.10959059893859
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.8,8.14750568612585
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.85,8.18542077331312
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.9,8.267352297593
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.95,8.48766666666667
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.975,8.81908695652174
2018-02-03,"HHS Region 3","ili perc",1,2018-02-10,"quantile",0.99,8.96193478260869
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.01,4.26666666666667
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.025,7.28289962825279
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.05,7.73620689655172
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.1,7.8523835173714
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.15,7.91971451656343
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.2,7.98704551575545
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.25,8.05437651494748
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.3,8.12170751413951
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.35,8.18903851333154
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.4,8.25636951252357
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.45,8.41851851851852
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.5,8.51414706980217
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.55,8.53281075027996
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.6,8.55147443075774
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.65,8.57013811123553
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.7,8.58880179171333
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.75,8.66571741511501
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.8,8.83001095290252
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.85,9.01810699588477
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.9,9.23791523482245
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.95,9.46701030927835
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.975,9.62579505300353
2018-02-03,"HHS Region 4","ili perc",1,2018-02-10,"quantile",0.99,9.8551724137931
2018-02-03,"HHS Region 5","ili perc",1,2018-02-10,"quantile",0.01,3.114
2018-02-03,"HHS Region 5","ili perc",1,2018-02-10,"quantile",0.025,4.61344512195122
