"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.01,1.33446936815138
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.025,1.47292108877775
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.05,1.56012735166511
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.1,1.65792971839487
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.15,1.72997399754427
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.2,1.79282961727867
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.25,1.84283635808348
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.3,1.89118859610789
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.35,1.93728559410331
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.4,1.98288002731462
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.45,2.02896393578329
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.5,2.07534213615008
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.55,2.123216957437
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.6,2.17279080741321
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.65,2.22553123045068
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.7,2.28212415588799
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.75,2.34594519261024
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.8,2.41820018094478
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.85,2.51865597132455
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.9,2.68593240189626
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.95,4.0597879277186
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.975,8.57989396385918
2019-12-07,"HHS Region 1","ili perc",1,2019-12-14,"quantile",0.99,11.2919575855435
2019-12-07,"HHS Region 10","ili perc",1,2019-12-14,"quantile",0.01,1.80804241445606
2019-12-07,"HHS Region 10","ili perc",1,2019-12-14,"quantile",0.025,2.53816572621791
2019-12-07,"HHS Region 10","ili perc",1,2019-12-14,"quantile",0.05,2.72185312690489
2019-12-07,"HHS Region 10","ili perc",1,2019-12-14,"quantile",0.1,2.90077160171473
2019-12-07,"HHS Region 10","ili perc",1,2019-12-14,"quantile",0.15,3.01364430107593
2019-12-07,"HHS Region 10","ili perc",1,2019-12-14,"quantile",0.2,3.10672640974803
2019-12-07,"HHS Region 10","ili perc",1,2019-12-14,"quantile",0.25,3.17810447203684
2019-12-07,"HHS Region 10","ili perc",1,2019-12-14,"quantile",0.3,3.25135052045881
2019-12-07,"HHS Region 10","ili perc",1,2019-12-14,"quantile",0.35,3.32356322551015
