"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.01,2.30560213687399
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.025,2.41823329985171
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.05,2.52086431551197
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.1,2.64211285097461
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.15,2.72787641901777
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.2,2.79979843745376
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.25,2.8583849714706
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.3,2.91631773214799
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.35,2.97273595938217
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.4,3.02867256811478
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.45,3.08415878299619
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.5,3.13580077932718
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.55,3.18590671553641
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.6,3.24295453761448
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.65,3.30264070324569
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.7,3.36068386698324
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.75,3.42433387038075
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.8,3.49975505401293
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.85,3.59163798791356
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.9,3.71700779937577
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.95,3.89902119142728
2019-01-19,"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.975,4.08750183075298
