"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.01,0.428567649660963
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.025,0.706766869160991
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.05,0.925278630886216
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.1,1.15175993297978
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.15,1.29518830691532
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.2,1.40247980620055
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.25,1.49167446339429
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.3,1.57042358376158
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.35,1.64387428149217
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.4,1.71411385351133
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.45,1.78201263267033
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.5,1.85031577554964
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.55,1.91989467017911
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.6,1.99246559602805
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.65,2.07238226265036
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.7,2.16188840067338
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.75,2.26783490970053
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.8,2.40371264159093
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.85,2.62390230192345
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.9,3.39835400335812
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.95,8.10001111288944
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.975,10.6000006062576
2017-01-07,"HHS Region 1","ili perc",1,2017-01-14,"quantile",0.99,12.100000151386
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.01,0.897840146903831
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.025,1.59286592511879
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.05,1.9732213238559
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.1,2.28491332633984
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.15,2.45878587804846
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.2,2.58867655720762
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.25,2.69441135870232
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.3,2.78621065080829
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.35,2.87016297111734
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.4,2.94979931712726
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.45,3.0271721306784
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.5,3.10362612218244
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.55,3.18154545666032
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.6,3.26309477864683
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.65,3.3504369547065
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.7,3.44742752162678
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.75,3.56065497927924
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.8,3.7013203598308
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.85,3.91212506454778
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.9,4.39659525168003
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.95,8.10020559401903
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.975,10.6000067562468
2017-01-07,"HHS Region 10","ili perc",1,2017-01-14,"quantile",0.99,12.1000013926882
2017-01-07,"HHS Region 2","ili perc",1,2017-01-14,"quantile",0.01,0.999980675715697
2017-01-07,"HHS Region 2","ili perc",1,2017-01-14,"quantile",0.025,2.49938083880489
2017-01-07,"HHS Region 2","ili perc",1,2017-01-14,"quantile",0.05,4.46487826024457
2017-01-07,"HHS Region 2","ili perc",1,2017-01-14,"quantile",0.1,4.97681336469701
