"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2018-02-24,1,2018-03-03,2.63532841049719,0.01,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,2.72740576704833,0.025,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,2.7896798101006,0.05,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.09100028136879,0.1,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.18797882380005,0.15,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.25811947456427,0.2,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.30063418939215,0.25,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.34088580587375,0.3,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.37646169163511,0.35,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.42152978403549,0.4,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.46110759473957,0.45,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.49773033573129,0.5,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.52763966095771,0.55,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.56980294938793,0.6,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.59843903537221,0.65,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.63002234913766,0.7,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.71448895994713,0.75,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.74685737978869,0.8,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.8474939977662,0.85,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,3.97905369766706,0.9,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,4.1960231193394,0.95,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,5.21473838196921,0.975,"ili perc","quantile"
"HHS Region 1",2018-02-24,1,2018-03-03,6.00753800887663,0.99,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,1.60391643829522,0.01,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.06827297719038,0.025,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.20087836327952,0.05,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.39723904935534,0.1,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.45829604857783,0.15,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.58290995848062,0.2,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.66323901874363,0.25,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.71422594627546,0.3,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.75951837765175,0.35,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.8110673569393,0.4,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.85450252406496,0.45,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.91017922384322,0.5,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.93758966612328,0.55,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,2.99868114791081,0.6,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,3.11252172723179,0.65,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,3.21087830954705,0.7,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,3.29671846114756,0.75,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,3.37960029921801,0.8,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,3.47967128561224,0.85,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,3.66682254728563,0.9,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,4.36868562951924,0.95,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,4.61322167241388,0.975,"ili perc","quantile"
"HHS Region 1",2018-02-24,2,2018-03-10,5.21700570544652,0.99,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,1.39228486343918,0.01,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,1.50886511725904,0.025,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,1.64417719851445,0.05,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,1.99735566541365,0.1,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.05061842020207,0.15,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.18024736232739,0.2,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.24936503203771,0.25,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.3356022759883,0.3,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.38552665380218,0.35,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.43928653270631,0.4,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.48874012102958,0.45,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.56583895155978,0.5,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.64992969945499,0.55,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.74814371731803,0.6,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.82315015362797,0.65,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.86252041053816,0.7,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,2.98513208179095,0.75,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,3.04153490491021,0.8,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,3.11987251248677,0.85,"ili perc","quantile"
"HHS Region 1",2018-02-24,3,2018-03-17,3.22729584869981,0.9,"ili perc","quantile"
