"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-11-16,1,2019-11-23,1.00210863372927,0.01,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.10256673788939,0.025,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.27167162816518,0.05,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.29833217113695,0.1,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.34539664404099,0.15,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.39513450219002,0.2,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.41539969491357,0.25,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.4619501239138,0.3,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.47518075831224,0.35,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.49632511851818,0.4,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.50500402744485,0.45,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.53688795343597,0.5,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.57747100001976,0.55,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.59503456205215,0.6,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.61645204697521,0.65,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.63146971743866,0.7,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.66380641530855,0.75,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.69347617426718,0.8,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.75754030027267,0.85,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,1.82220991841389,0.9,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,2.0244896043246,0.95,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,2.22965404680471,0.975,"ili perc","quantile"
"HHS Region 1",2019-11-16,1,2019-11-23,2.2603180952284,0.99,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.04529865923633,0.01,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.14224735543882,0.025,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.29423005580563,0.05,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.35317818614061,0.1,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.43179365952368,0.15,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.4717565504306,0.2,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.50178492570332,0.25,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.52733611101749,0.3,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.60292036545618,0.35,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.67537252259199,0.4,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.69899986489385,0.45,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.75684546654564,0.5,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.79279003929412,0.55,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.8259221934047,0.6,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.859237485092,0.65,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.90156351083827,0.7,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,1.95881768375062,0.75,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,2.0035210140297,0.8,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,2.0701722535833,0.85,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,2.13987128263192,0.9,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,2.17480001326851,0.95,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,2.47875967704559,0.975,"ili perc","quantile"
"HHS Region 1",2019-11-16,2,2019-11-30,2.7558436451927,0.99,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.07995835785562,0.01,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.11679742402618,0.025,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.18326987674839,0.05,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.37756471783705,0.1,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.44512681263057,0.15,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.50826628299239,0.2,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.61353636126941,0.25,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.67290950375058,0.3,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.75695996711238,0.35,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.79705608800583,0.4,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.83201385613417,0.45,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.89104637916584,0.5,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,1.97425825023802,0.55,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,2.02867104195137,0.6,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,2.08998890644174,0.65,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,2.14065765849698,0.7,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,2.18836295098994,0.75,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,2.30135653296002,0.8,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,2.39926991400982,0.85,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,2.63506513596933,0.9,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,2.88941726850478,0.95,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,3.44067642434388,0.975,"ili perc","quantile"
"HHS Region 1",2019-11-16,3,2019-12-07,3.59408942015347,0.99,"ili perc","quantile"
"HHS Region 1",2019-11-16,4,2019-12-14,0.785633879512696,0.01,"ili perc","quantile"
"HHS Region 1",2019-11-16,4,2019-12-14,0.902187009931855,0.025,"ili perc","quantile"
"HHS Region 1",2019-11-16,4,2019-12-14,1.10197380323052,0.05,"ili perc","quantile"
