"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-12-07,1,2019-12-14,1.31406435558865,0.01,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.48353138367468,0.025,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.59829318476672,0.05,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.64531203544486,0.1,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.69313916448593,0.15,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.71245060523621,0.2,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.73288635365589,0.25,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.78486167708439,0.3,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.80145099504586,0.35,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.83889752652867,0.4,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.87404757282254,0.45,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.91883615921943,0.5,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.93853832170504,0.55,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,1.97039686676454,0.6,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.01144366774239,0.65,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.02859821315973,0.7,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.05839122234654,0.75,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.09873004252783,0.8,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.1383087305838,0.85,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.29223330410615,0.9,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.5794451760068,0.95,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.60642831379747,0.975,"ili perc","quantile"
"HHS Region 1",2019-12-07,1,2019-12-14,2.69370128325057,0.99,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.15707373239471,0.01,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.22954514028008,0.025,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.27056380663962,0.05,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.47863156307139,0.1,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.63968014931532,0.15,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.70419812900965,0.2,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.77961773829051,0.25,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.81681962346617,0.3,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.89640038893509,0.35,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,1.93942413580712,0.4,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.02618281698629,0.45,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.05583297229046,0.5,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.10383693098695,0.55,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.17506357225365,0.6,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.22932806478906,0.65,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.27887197860476,0.7,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.32438678775876,0.75,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.36576496734826,0.8,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.41534464949216,0.85,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.50593229752052,0.9,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.81119395773252,0.95,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,2.90015195518052,0.975,"ili perc","quantile"
"HHS Region 1",2019-12-07,2,2019-12-21,3.10177028440662,0.99,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,1.0927475742805,0.01,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,1.18009802827751,0.025,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,1.34024365865679,0.05,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,1.5646766898758,0.1,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,1.69854064175391,0.15,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,1.76496476071047,0.2,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,1.8584837996961,0.25,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,1.89534798088389,0.3,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,1.97906107009084,0.35,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.02706102534112,0.4,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.06954584514177,0.45,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.12736656406731,0.5,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.19719253664687,0.55,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.24341210125114,0.6,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.34886795942342,0.65,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.39012127691775,0.7,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.4729763634077,0.75,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.51670590421288,0.8,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.63823514747355,0.85,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.71869804621038,0.9,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,2.94152782674085,0.95,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,3.14216591911321,0.975,"ili perc","quantile"
"HHS Region 1",2019-12-07,3,2019-12-28,3.35657741562246,0.99,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,1.24671786238305,0.01,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,1.28766847198681,0.025,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,1.35937452570699,0.05,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,1.53779940902391,0.1,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,1.67264382647379,0.15,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,1.70293578239267,0.2,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,1.77438014803376,0.25,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,1.88350922726167,0.3,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,1.93065884575159,0.35,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,1.97159699288204,0.4,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,2.01681657067577,0.45,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,2.14712600678441,0.5,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,2.20830602600519,0.55,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,2.31976590008579,0.6,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,2.37014489174515,0.65,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,2.42916462286425,0.7,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,2.50684428948065,0.75,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,2.62621246567694,0.8,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,2.69408796471179,0.85,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,2.81280406325498,0.9,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,3.18851072840893,0.95,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,3.37943025970455,0.975,"ili perc","quantile"
"HHS Region 1",2019-12-07,4,2020-01-04,3.72106854141447,0.99,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,2.18090065501109,0.01,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,2.23001602327401,0.025,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,2.34700465685356,0.05,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,2.54462825827306,0.1,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,2.64787945772024,0.15,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,2.68735171796513,0.2,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,2.73274521827918,0.25,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,2.79103855634102,0.3,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,2.85553576946406,0.35,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,2.90309454276778,0.4,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,2.97409116753001,0.45,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,3.00113164353352,0.5,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,3.04506779016139,0.55,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,3.07384783389547,0.6,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,3.17840319833966,0.65,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,3.20931881085242,0.7,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,3.30717177654551,0.75,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,3.46081642956675,0.8,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,3.54354392572559,0.85,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,3.73719880567723,0.9,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,4.00332382216219,0.95,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,4.91399218514676,0.975,"ili perc","quantile"
"HHS Region 10",2019-12-07,1,2019-12-14,5.10459771671924,0.99,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,1.68924816888104,0.01,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,1.79042064722429,0.025,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,2.17033306231185,0.05,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,2.33051642503185,0.1,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,2.35105113429949,0.15,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,2.45458480566808,0.2,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,2.6090917557106,0.25,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,2.68047362838661,0.3,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,2.74756224443416,0.35,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,2.86501102102814,0.4,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,2.92021488681236,0.45,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,3.01756070239942,0.5,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,3.0833172497118,0.55,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,3.1734427480324,0.6,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,3.25042001866641,0.65,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,3.3093749605353,0.7,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,3.43363706195566,0.75,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,3.59188018907378,0.8,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,3.74071223672066,0.85,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,4.28433769685023,0.9,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,4.63691885206274,0.95,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,4.85244059128819,0.975,"ili perc","quantile"
"HHS Region 10",2019-12-07,2,2019-12-21,5.10844203949117,0.99,"ili perc","quantile"
"HHS Region 10",2019-12-07,3,2019-12-28,1.62234278344566,0.01,"ili perc","quantile"
"HHS Region 10",2019-12-07,3,2019-12-28,1.63230823607107,0.025,"ili perc","quantile"
"HHS Region 10",2019-12-07,3,2019-12-28,1.76583661091922,0.05,"ili perc","quantile"
"HHS Region 10",2019-12-07,3,2019-12-28,2.09844624833642,0.1,"ili perc","quantile"
"HHS Region 10",2019-12-07,3,2019-12-28,2.32584918519518,0.15,"ili perc","quantile"
"HHS Region 10",2019-12-07,3,2019-12-28,2.39591890847848,0.2,"ili perc","quantile"
"HHS Region 10",2019-12-07,3,2019-12-28,2.49988430616677,0.25,"ili perc","quantile"
"HHS Region 10",2019-12-07,3,2019-12-28,2.56220495846716,0.3,"ili perc","quantile"
"HHS Region 10",2019-12-07,3,2019-12-28,2.69506406658617,0.35,"ili perc","quantile"
