"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-03-02,1,2019-03-09,2.43466895257717,0.01,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,2.4926076035472,0.025,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,2.59195147609075,0.05,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,2.82153639899026,0.1,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,2.96128128711324,0.15,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.00930720331322,0.2,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.06851959287176,0.25,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.10634000082012,0.3,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.16526330049844,0.35,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.21021568602336,0.4,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.2420685107303,0.45,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.28047823382789,0.5,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.3179130226665,0.55,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.34946586247059,0.6,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.38734031706994,0.65,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.40501971676271,0.7,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.48016910841451,0.75,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.5030650796997,0.8,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.5605575313812,0.85,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.63669197759005,0.9,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.6942867001746,0.95,"ili perc","quantile"
"HHS Region 1",2019-03-02,1,2019-03-09,3.80405234890857,0.975,"ili perc","quantile"
