"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2018-11-24,1,2018-12-01,1.02979692346849,0.01,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.34478194894333,0.025,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.40871930549042,0.05,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.44384767667469,0.1,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.48659225022782,0.15,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.5113508000994,0.2,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.53831063513095,0.25,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.5648049849213,0.3,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.57982570624112,0.35,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.61730639831286,0.4,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.63196907036734,0.45,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.6605885860117,0.5,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.689979046293,0.55,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.69586078841823,0.6,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.71370823945956,0.65,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.74824922979061,0.7,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.78547658693661,0.75,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.84619609680743,0.8,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.88460065994612,0.85,"ili perc","quantile"
"HHS Region 1",2018-11-24,1,2018-12-01,1.93784311291581,0.9,"ili perc","quantile"
