"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-11-09,1,2019-11-16,0.917670099540266,0.01,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,0.974436115979679,0.025,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.0854554679167,0.05,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.15264245237142,0.1,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.19766051360922,0.15,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.25613806281208,0.2,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.29957445501141,0.25,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.33035455509784,0.3,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.3460369474604,0.35,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.36550828265066,0.4,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.38941084714004,0.45,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.44199593741532,0.5,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.46660660113518,0.55,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.49081750831793,0.6,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.50687819292422,0.65,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.51434584392003,0.7,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.55473647571723,0.75,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.60458114215636,0.8,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.68732590365058,0.85,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.71226963485992,0.9,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.86431494233223,0.95,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,1.90576980833248,0.975,"ili perc","quantile"
"HHS Region 1",2019-11-09,1,2019-11-16,2.10861490380327,0.99,"ili perc","quantile"
"HHS Region 1",2019-11-09,2,2019-11-23,0.957362767149279,0.01,"ili perc","quantile"
"HHS Region 1",2019-11-09,2,2019-11-23,0.98502850725117,0.025,"ili perc","quantile"
