"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2018-03-10,1,2018-03-17,1.5938864993288,0.01,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,1.65170951248007,0.025,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,1.77822954528698,0.05,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,1.88682572642045,0.1,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,1.96657342844361,0.15,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,1.97787150129762,0.2,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.02105149274536,0.25,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.05607362633107,0.3,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.09208286110466,0.35,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.12382426533878,0.4,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.17696329263271,0.45,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.20350086950757,0.5,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.24359061913746,0.55,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.27719420621375,0.6,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.30015445758776,0.65,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.31146509500392,0.7,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.38823781990103,0.75,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.4099665063594,0.8,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.46069104692896,0.85,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.51393384285263,0.9,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.56140727398221,0.95,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,2.8330368020348,0.975,"ili perc","quantile"
"HHS Region 1",2018-03-10,1,2018-03-17,3.40699160440248,0.99,"ili perc","quantile"
"HHS Region 1",2018-03-10,2,2018-03-24,1.20549479215252,0.01,"ili perc","quantile"
