"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2018-03-24,1,2018-03-31,1.16021818483767,0.01,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.24985150218599,0.025,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.39711682133466,0.05,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.4564278362613,0.1,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.52189986974134,0.15,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.59599805693247,0.2,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.62169212933416,0.25,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.6403811379917,0.3,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.66468685504953,0.35,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.71047120815718,0.4,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.73939662726909,0.45,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.76753699074478,0.5,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.79120114843991,0.55,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.79849914751758,0.6,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.84366725840549,0.65,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.86845264916198,0.7,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.88858765520656,0.75,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,1.99290441651517,0.8,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,2.05185737206792,0.85,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,2.10467543801369,0.9,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,2.25389616823474,0.95,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,2.41086045080695,0.975,"ili perc","quantile"
"HHS Region 1",2018-03-24,1,2018-03-31,2.7395174092963,0.99,"ili perc","quantile"
"HHS Region 1",2018-03-24,2,2018-04-07,0.7977072043818,0.01,"ili perc","quantile"
"HHS Region 1",2018-03-24,2,2018-04-07,0.822172487105637,0.025,"ili perc","quantile"
"HHS Region 1",2018-03-24,2,2018-04-07,0.956017390077514,0.05,"ili perc","quantile"
"HHS Region 1",2018-03-24,2,2018-04-07,1.03975665068828,0.1,"ili perc","quantile"
"HHS Region 1",2018-03-24,2,2018-04-07,1.10677313577305,0.15,"ili perc","quantile"
