"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2018-02-17,1,2018-02-24,3.49252908456776,0.01,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,3.6029603250696,0.025,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,3.84724220380108,0.05,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.02576996097005,0.1,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.14256438002727,0.15,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.23367927502341,0.2,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.26406210331733,0.25,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.29494994409952,0.3,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.33421282304284,0.35,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.3764316963707,0.4,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.42329880849106,0.45,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.45777941953677,0.5,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.47697412032637,0.55,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.51462026671138,0.6,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.54456066838497,0.65,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.58744816644678,0.7,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.63657811390322,0.75,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.6639998596333,0.8,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.71949168743412,0.85,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.77464322592976,0.9,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,4.93589310009374,0.95,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,5.0640076866105,0.975,"ili perc","quantile"
"HHS Region 1",2018-02-17,1,2018-02-24,5.08747356046308,0.99,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,2.56435510705836,0.01,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,2.77955777653491,0.025,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.02036416944677,0.05,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.14459997452506,0.1,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.30940461626965,0.15,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.41014228463536,0.2,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.53119400015361,0.25,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.58055167141244,0.3,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.61753102790839,0.35,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.71820402690116,0.4,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.75353591010492,0.45,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.83034425826626,0.5,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.86560480123241,0.55,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.92838656505607,0.6,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,3.99173217338076,0.65,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,4.01266482222803,0.7,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,4.06941281498735,0.75,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,4.15674822761772,0.8,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,4.25225129311113,0.85,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,4.3819615036234,0.9,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,4.67450212562862,0.95,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,4.79666359901381,0.975,"ili perc","quantile"
"HHS Region 1",2018-02-17,2,2018-03-03,4.91128034972354,0.99,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,2.34524710863613,0.01,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,2.42701230506312,0.025,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,2.56963338613661,0.05,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,2.76075377635516,0.1,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,2.85105459260187,0.15,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,2.93478703457544,0.2,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.01146291579347,0.25,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.08003067572102,0.3,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.14784073362328,0.35,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.21963016401346,0.4,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.28445502436302,0.45,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.35947306310729,0.5,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.41275106480322,0.55,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.49207597507751,0.6,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.55286649445382,0.65,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.61485179746238,0.7,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.70515006404798,0.75,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.78797362219381,0.8,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,3.92852935792565,0.85,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,4.04919950862316,0.9,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,4.13860237864554,0.95,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,4.40704355487919,0.975,"ili perc","quantile"
"HHS Region 1",2018-02-17,3,2018-03-10,4.50877105741123,0.99,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,1.86496359590436,0.01,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,1.98260153929919,0.025,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,2.06425072816127,0.05,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,2.33099479880799,0.1,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,2.57215167083209,0.15,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,2.71885040168939,0.2,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,2.77768901405199,0.25,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,2.81740390799693,0.3,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,2.88512787808518,0.35,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,2.9594159033672,0.4,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,3.02073145534682,0.45,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,3.09833790202979,0.5,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,3.15492649409246,0.55,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,3.24202104201722,0.6,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,3.28114118104433,0.65,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,3.37541228348302,0.7,"ili perc","quantile"
"HHS Region 1",2018-02-17,4,2018-03-17,3.51405224686732,0.75,"ili perc","quantile"
