"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-01-12,1,2019-01-19,2.38505544444648,0.01,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,2.47257698893335,0.025,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,2.57482185939185,0.05,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,2.61400091219958,0.1,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,2.71055749281139,0.15,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,2.770239857891,0.2,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,2.84241011311231,0.25,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,2.85976832514356,0.3,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,2.89332328788677,0.35,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,2.93444177276365,0.4,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,2.97723805338201,0.45,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,3.01635966449994,0.5,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,3.04299591462197,0.55,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,3.05417006874667,0.6,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,3.0882197024293,0.65,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,3.129120054241,0.7,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,3.16359111758875,0.75,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,3.2104357644753,0.8,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,3.24749801174374,0.85,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,3.27967892267327,0.9,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,3.40420396500024,0.95,"ili perc","quantile"
"HHS Region 1",2019-01-12,1,2019-01-19,3.54986392122724,0.975,"ili perc","quantile"
