"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2018-03-17,1,2018-03-24,1.17235533851991,0.01,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.17992727216023,0.025,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.39322056008531,0.05,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.6351513728743,0.1,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.68928608715071,0.15,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.73057488609104,0.2,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.75160081369329,0.25,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.821087501924,0.3,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.85660431820304,0.35,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.87925106404639,0.4,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.9088270043804,0.45,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.92341390344126,0.5,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.94691160761423,0.55,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.96708290613604,0.6,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,1.99588668726763,0.65,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,2.044755059436,0.7,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,2.07490530658474,0.75,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,2.11846672704756,0.8,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,2.19559219246655,0.85,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,2.25662548051066,0.9,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,2.46858223730686,0.95,"ili perc","quantile"
"HHS Region 1",2018-03-17,1,2018-03-24,2.65067415482672,0.975,"ili perc","quantile"
