"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-11-25,1,2017-12-02,1.03809245825356,0.01,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.11675079338197,0.025,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.14536471323794,0.05,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.28716568668288,0.1,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.35527575084935,0.15,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.38229280229689,0.2,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.42944171957286,0.25,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.45505828751562,0.3,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.48637152608442,0.35,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.51851266405284,0.4,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.52995592579458,0.45,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.54744130549463,0.5,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.57262544022858,0.55,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.58812907982845,0.6,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.61785683903585,0.65,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.64577733540936,0.7,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.68271104734997,0.75,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.70518700989056,0.8,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.76420431322115,0.85,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.80713983811555,0.9,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,1.88900739065637,0.95,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,2.05043762934737,0.975,"ili perc","quantile"
"HHS Region 1",2017-11-25,1,2017-12-02,2.26080343644954,0.99,"ili perc","quantile"
