"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-12-30,1,2018-01-06,2.34275359773398,0.01,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,2.52594848602599,0.025,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,2.59924015965593,0.05,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,2.73420143185973,0.1,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,2.81476342360102,0.15,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,2.94177523646634,0.2,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,2.97018734669542,0.25,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.02922443973452,0.3,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.05130132456834,0.35,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.07604769093518,0.4,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.09555226203517,0.45,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.1427314462881,0.5,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.18231342099263,0.55,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.20866129656785,0.6,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.26025777796873,0.65,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.28663458180773,0.7,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.31674389519147,0.75,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.3537091813309,0.8,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.42741885502125,0.85,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.53804243454494,0.9,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.5838208744879,0.95,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,3.87666558660593,0.975,"ili perc","quantile"
"HHS Region 1",2017-12-30,1,2018-01-06,4.04926709293713,0.99,"ili perc","quantile"
"HHS Region 1",2017-12-30,2,2018-01-13,2.18579780802213,0.01,"ili perc","quantile"
"HHS Region 1",2017-12-30,2,2018-01-13,2.41019124892561,0.025,"ili perc","quantile"
"HHS Region 1",2017-12-30,2,2018-01-13,2.55343698123432,0.05,"ili perc","quantile"
"HHS Region 1",2017-12-30,2,2018-01-13,2.70655813635014,0.1,"ili perc","quantile"
