"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-04-20,1,2019-04-27,1.26693395652788,0.01,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.3304782312015,0.025,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.4181669491388,0.05,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.55936186727534,0.1,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.6145570023028,0.15,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.65289133202029,0.2,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.70725618737624,0.25,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.72047330182396,0.3,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.75010513509616,0.35,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.77433984278457,0.4,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.80631637301819,0.45,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.82110185315704,0.5,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.8562555595941,0.55,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.88131098975646,0.6,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.91211659619054,0.65,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.9238144033411,0.7,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,1.95618291994786,0.75,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,2.02369420376596,0.8,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,2.08117333717159,0.85,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,2.18548196022994,0.9,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,2.25515469191859,0.95,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,2.41596499912244,0.975,"ili perc","quantile"
"HHS Region 1",2019-04-20,1,2019-04-27,2.49899001788366,0.99,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.00645158833466,0.01,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.0245768243825,0.025,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.055014731796,0.05,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.2696517323868,0.1,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.33580959365717,0.15,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.39019538154381,0.2,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.42271879057272,0.25,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.47556918914853,0.3,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.53228284765266,0.35,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.57988358435615,0.4,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.61169415093155,0.45,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.66722822204231,0.5,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.68387017623216,0.55,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.7071410074222,0.6,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.75721443237451,0.65,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.81259297755202,0.7,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.85521041409777,0.75,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,1.93866138375588,0.8,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,2.0444746734681,0.85,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,2.29038522269043,0.9,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,2.67015691585294,0.95,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,2.8978713486964,0.975,"ili perc","quantile"
"HHS Region 1",2019-04-20,2,2019-05-04,3.35102788283809,0.99,"ili perc","quantile"
"HHS Region 1",2019-04-20,3,2019-05-11,0.693428726062023,0.01,"ili perc","quantile"
"HHS Region 1",2019-04-20,3,2019-05-11,0.791554203485011,0.025,"ili perc","quantile"
"HHS Region 1",2019-04-20,3,2019-05-11,0.897099954820602,0.05,"ili perc","quantile"
"HHS Region 1",2019-04-20,3,2019-05-11,1.03885205434609,0.1,"ili perc","quantile"
"HHS Region 1",2019-04-20,3,2019-05-11,1.11316734225768,0.15,"ili perc","quantile"
"HHS Region 1",2019-04-20,3,2019-05-11,1.17923406200398,0.2,"ili perc","quantile"
