"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-12-21,1,2019-12-28,2.41588599210557,0.01,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,2.43671013819651,0.025,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,2.49699112488405,0.05,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,2.73844632253848,0.1,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,2.77248977523051,0.15,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,2.7964265543337,0.2,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,2.86126945754887,0.25,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,2.94948657869949,0.3,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,2.97104012103874,0.35,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.01562445909919,0.4,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.03114609173409,0.45,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.08545079162818,0.5,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.1029585260019,0.55,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.14927767131816,0.6,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.17301402335893,0.65,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.21717404189151,0.7,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.2485331407257,0.75,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.32925251434454,0.8,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.37763694183547,0.85,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.46258752828154,0.9,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.64780584244221,0.95,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.78116801415964,0.975,"ili perc","quantile"
"HHS Region 1",2019-12-21,1,2019-12-28,3.94035074679562,0.99,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,2.64285125082327,0.01,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,2.68375159215168,0.025,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,2.76536103795139,0.05,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.10671688930252,0.1,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.19436949721699,0.15,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.25443942698448,0.2,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.276599327568,0.25,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.35139169522071,0.3,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.40569363417943,0.35,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.47608242018006,0.4,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.55442136937511,0.45,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.62590731480013,0.5,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.6813785714267,0.55,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.71665691739634,0.6,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.78750191805516,0.65,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.85848498827409,0.7,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,3.9334569403725,0.75,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,4.0689052421674,0.8,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,4.15861492436422,0.85,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,4.31063336122088,0.9,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,4.57858283349606,0.95,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,5.50187065214822,0.975,"ili perc","quantile"
"HHS Region 1",2019-12-21,2,2020-01-04,6.47880608304626,0.99,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,2.88220034353902,0.01,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,2.91839314090652,0.025,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,3.00427506694781,0.05,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,3.13650073483631,0.1,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,3.33155603548384,0.15,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,3.47885103517473,0.2,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,3.54560501551414,0.25,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,3.64017512269373,0.3,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,3.75051325204414,0.35,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,3.87854641931521,0.4,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,3.92697028016015,0.45,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,3.98522672140568,0.5,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,4.08924419031072,0.55,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,4.15169880823288,0.6,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,4.18512920178911,0.65,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,4.25988108371427,0.7,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,4.46597118547848,0.75,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,4.61054901055901,0.8,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,4.8577376198531,0.85,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,5.30227295703152,0.9,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,5.60284868633073,0.95,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,6.43254152431108,0.975,"ili perc","quantile"
"HHS Region 1",2019-12-21,3,2020-01-11,6.49234287263187,0.99,"ili perc","quantile"
"HHS Region 1",2019-12-21,4,2020-01-18,2.93813069901688,0.01,"ili perc","quantile"
