"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2018-01-13,1,2018-01-20,2.53308874445009,0.01,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,2.65281509225404,0.025,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,2.75417776765374,0.05,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,2.82145036772473,0.1,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,2.89406763905294,0.15,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.01105872760328,0.2,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.02260818338396,0.25,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.06204631498457,0.3,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.08170090964359,0.35,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.09255832979989,0.4,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.12992684313317,0.45,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.17954084795337,0.5,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.19116914588199,0.55,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.2326962414148,0.6,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.2669211113265,0.65,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.31294257043466,0.7,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.34758173744553,0.75,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.40023276726851,0.8,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.44423701091041,0.85,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.56125380139512,0.9,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,3.81550408777466,0.95,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,4.00756798639007,0.975,"ili perc","quantile"
"HHS Region 1",2018-01-13,1,2018-01-20,4.95185334112475,0.99,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,2.26204428519527,0.01,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,2.35459247324791,0.025,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,2.5029390694082,0.05,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,2.63258129581395,0.1,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,2.72432109269316,0.15,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,2.90403109241602,0.2,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.04030034622145,0.25,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.14052827454006,0.3,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.19533441316922,0.35,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.23661870116468,0.4,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.28935168272277,0.45,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.33425356331711,0.5,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.39425725744252,0.55,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.42053442813633,0.6,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.46713897176247,0.65,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.55933763183312,0.7,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.63450921000583,0.75,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.7058584245933,0.8,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,3.83587259150374,0.85,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,4.07729167262086,0.9,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,4.53956426859684,0.95,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,4.94889054347662,0.975,"ili perc","quantile"
"HHS Region 1",2018-01-13,2,2018-01-27,5.34194139238921,0.99,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,2.22449857322907,0.01,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,2.31077984244222,0.025,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,2.52610998023551,0.05,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,2.72584041515975,0.1,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,2.86730252385532,0.15,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,2.96411145240212,0.2,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.05410782572162,0.25,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.19003865224912,0.3,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.26339276087627,0.35,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.35049748493159,0.4,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.38058732730446,0.45,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.42479137203541,0.5,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.4563425567741,0.55,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.48928729928643,0.6,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.56339306835245,0.65,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.65045627077331,0.7,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.70564819990293,0.75,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,3.89038185833678,0.8,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,4.10921097742149,0.85,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,4.29597426433436,0.9,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,4.99737118138594,0.95,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,5.58038579228279,0.975,"ili perc","quantile"
"HHS Region 1",2018-01-13,3,2018-02-03,5.81861795325016,0.99,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,1.92877760134069,0.01,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,2.14976223323036,0.025,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,2.27341209479145,0.05,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,2.56719953600308,0.1,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,2.87452050760123,0.15,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,2.9570961439109,0.2,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,2.99863801409615,0.25,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,3.04806559583253,0.3,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,3.09737697881355,0.35,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,3.25335502623296,0.4,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,3.31738601140506,0.45,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,3.40407195592234,0.5,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,3.48430100920617,0.55,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,3.58284116197315,0.6,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,3.78157683757692,0.65,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,3.81080600441271,0.7,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,3.86241333307397,0.75,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,4.00387004059177,0.8,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,4.32243450342216,0.85,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,4.53802897121712,0.9,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,4.82693967504128,0.95,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,5.17125032715634,0.975,"ili perc","quantile"
"HHS Region 1",2018-01-13,4,2018-02-10,5.21001848864667,0.99,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,2.58007612073527,0.01,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,2.85348254787721,0.025,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,3.37831404995468,0.05,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,3.69440968182785,0.1,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,3.83532151600926,0.15,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,3.9409646537551,0.2,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.0196020097918,0.25,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.07883211115983,0.3,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.15086270764815,0.35,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.24799072605622,0.4,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.30289645940739,0.45,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.41397462252208,0.5,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.49457626396707,0.55,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.52133771706588,0.6,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.60100099568711,0.65,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.74774641490347,0.7,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.83571899962648,0.75,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,4.89422520799821,0.8,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,5.03279685095861,0.85,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,5.29988642373398,0.9,"ili perc","quantile"
"HHS Region 10",2018-01-13,1,2018-01-20,5.52780354376604,0.95,"ili perc","quantile"
