"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2018-02-10,1,2018-02-17,4.10454473283292,0.01,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,4.34541639423395,0.025,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,4.5185810744884,0.05,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,4.73276460582422,0.1,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,4.91789316310365,0.15,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.02322832835076,0.2,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.08978176871989,0.25,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.1544338841697,0.3,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.20158236739528,0.35,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.28232697836978,0.4,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.35230911381136,0.45,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.40622710674683,0.5,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.44531770491153,0.55,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.50999794619973,0.6,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.55679398944795,0.65,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.61942451415488,0.7,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.68037606238681,0.75,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.80744606705639,0.8,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,5.96092372279073,0.85,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,6.09487910236956,0.9,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,6.22986072055131,0.95,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,6.52587614927201,0.975,"ili perc","quantile"
"HHS Region 1",2018-02-10,1,2018-02-17,7.57412119653629,0.99,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,3.29340563621769,0.01,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,3.69257309778094,0.025,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,3.746315442322,0.05,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,3.85449487276747,0.1,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,4.12971039253443,0.15,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,4.2026238482436,0.2,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,4.33011098789223,0.25,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,4.44522926389122,0.3,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,4.51591084941424,0.35,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,4.63286619724623,0.4,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,4.69466635887232,0.45,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,4.7600429278206,0.5,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,4.88207048312068,0.55,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,5.02094182608031,0.6,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,5.09725978745627,0.65,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,5.18882083756102,0.7,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,5.22872520513618,0.75,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,5.34778166059008,0.8,"ili perc","quantile"
"HHS Region 1",2018-02-10,2,2018-02-24,5.4165778495373,0.85,"ili perc","quantile"
