"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-02-09,1,2019-02-16,3.17059043921133,0.01,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,3.19342210525134,0.025,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,3.27844419037681,0.05,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,3.49023767916092,0.1,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,3.60028757653616,0.15,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,3.73417360935709,0.2,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,3.77618895329329,0.25,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,3.81137304927079,0.3,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,3.88133586530387,0.35,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,3.93126971912277,0.4,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,3.9466365537907,0.45,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,3.99380882528845,0.5,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,4.02756331857023,0.55,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,4.06535480939976,0.6,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,4.13093289080934,0.65,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,4.18843166462346,0.7,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,4.24642590752896,0.75,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,4.34383728063151,0.8,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,4.37705169731971,0.85,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,4.49320835339505,0.9,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,4.60668828248622,0.95,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,5.43038637727493,0.975,"ili perc","quantile"
"HHS Region 1",2019-02-09,1,2019-02-16,6.1154211428346,0.99,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,3.19144187715026,0.01,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,3.37229453809658,0.025,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,3.63843448994685,0.05,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,3.78176677856724,0.1,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,3.87534313183617,0.15,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.06835516367628,0.2,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.17698985277209,0.25,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.2173870456481,0.3,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.26090128269544,0.35,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.31227714876087,0.4,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.36421135934151,0.45,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.41124520899962,0.5,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.483609698711,0.55,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.52273693097555,0.6,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.61032891598851,0.65,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.70671236321249,0.7,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.77363640495497,0.75,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.90246533859305,0.8,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,4.94445889069142,0.85,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,5.17161571753609,0.9,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,5.59753383648084,0.95,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,6.43551620305315,0.975,"ili perc","quantile"
"HHS Region 1",2019-02-09,2,2019-02-23,6.53775467828747,0.99,"ili perc","quantile"
"HHS Region 1",2019-02-09,3,2019-03-02,3.3132872418806,0.01,"ili perc","quantile"
"HHS Region 1",2019-02-09,3,2019-03-02,3.34549812857353,0.025,"ili perc","quantile"
"HHS Region 1",2019-02-09,3,2019-03-02,3.5775120440651,0.05,"ili perc","quantile"
"HHS Region 1",2019-02-09,3,2019-03-02,3.80812012470248,0.1,"ili perc","quantile"
"HHS Region 1",2019-02-09,3,2019-03-02,4.0308994169086,0.15,"ili perc","quantile"
"HHS Region 1",2019-02-09,3,2019-03-02,4.10255514085518,0.2,"ili perc","quantile"
"HHS Region 1",2019-02-09,3,2019-03-02,4.19827969367378,0.25,"ili perc","quantile"
"HHS Region 1",2019-02-09,3,2019-03-02,4.28403032059862,0.3,"ili perc","quantile"
"HHS Region 1",2019-02-09,3,2019-03-02,4.35516416865089,0.35,"ili perc","quantile"
"HHS Region 1",2019-02-09,3,2019-03-02,4.55737244262578,0.4,"ili perc","quantile"
