"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.01,1.85555235715327
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.025,2.34285247325316
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.05,2.61071310840024
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.1,2.78928457564861
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.15,3.01176424411755
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.2,3.0852936790691
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.25,3.16451567288214
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.3,3.25490143539943
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.35,3.33857106849781
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.4,3.41399952980898
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.45,3.50777753500858
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.5,3.56333311191203
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.55,3.62207768828706
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.6,3.68701277835415
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.65,3.7869562130962
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.7,3.8785712099133
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.75,3.98085084536632
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.8,4.11470563871757
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.85,4.26999979168972
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.9,4.46499979163546
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.95,4.90999979581738
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.975,5.22499976055212
2019-01-12,"HHS Region 1","ili perc",1,2019-01-19,"quantile",0.99,7.03999993309987
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.01,0.90999984888768
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.025,1.02999987308404
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.05,1.15499979924038
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.1,1.32307682344181
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.15,1.39999989668327
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.2,1.47812489032612
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.25,1.58571409391702
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.3,1.65714275688849
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.35,1.71827949504253
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.4,1.77204294816383
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.45,1.82242986456886
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.5,1.86915885087507
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.55,1.92428569391968
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.6,1.99571428710462
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.65,2.06619720900856
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.7,2.15652181673136
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.75,2.25555565426614
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.8,2.35098053074848
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.85,2.50000023098331
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.9,2.66666708809957
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.95,2.95714338147251
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.975,3.46153875915926
2019-01-12,"HHS Region 10","ili perc",1,2019-01-19,"quantile",0.99,4.05000032434873
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.01,2.19999483595064
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.025,2.96665784244632
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.05,3.33999848645372
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.1,3.54285627885143
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.15,3.77058647261647
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.2,3.92678520024285
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.25,4.02045392954408
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.3,4.13409033137979
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.35,4.23749957825814
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.4,4.33488321539963
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.45,4.43333303308865
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.5,4.51153811889328
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.55,4.60799968331014
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.6,4.70851034386414
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.65,4.81627879443367
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.7,4.9311108924163
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.75,5.04999979359371
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.8,5.22608669879292
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.85,5.43333314027424
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.9,5.7249998092871
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.95,6.19999991168576
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.975,7.38333320892468
2019-01-12,"HHS Region 2","ili perc",1,2019-01-19,"quantile",0.99,8.3999996156745
2019-01-12,"HHS Region 3","ili perc",1,2019-01-19,"quantile",0.01,2.07777637494375
2019-01-12,"HHS Region 3","ili perc",1,2019-01-19,"quantile",0.025,2.22142808376698
