"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.01,0.922737371700079
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.025,1.26653830270075
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.05,1.4019310762314
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.1,1.5150004345939
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.15,1.59755780488208
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.2,1.65142036290604
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.25,1.70394777611829
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.3,1.75140117408262
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.35,1.79885457204695
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.4,1.83750348029268
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.45,1.87593460942536
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.5,1.91582636039137
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.55,1.95816493542834
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.6,2.00058801253844
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.65,2.05003209502947
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.7,2.09947617752051
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.75,2.16088964471497
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.8,2.23014792487524
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.85,2.31822600206925
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.9,2.44615532529707
2019-11-30,"HHS Region 1","ili perc",1,2019-12-07,"quantile",0.95,2.69699968956971
