"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-04-09,1,2016-04-16,1.43855674449272,0.01,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.44198693380445,0.025,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.5202755188972,0.05,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.60333132056649,0.1,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.62449554439668,0.15,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.65184562425977,0.2,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.66346808713479,0.25,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.6767889776034,0.3,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.68989580138066,0.35,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.71366492763155,0.4,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.72454038228958,0.45,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.73230440738784,0.5,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.74628036696678,0.55,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.75374501876094,0.6,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.77120692624934,0.65,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.7824434756439,0.7,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.79827884549341,0.75,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.80490933018457,0.8,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.83532696750833,0.85,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.85887935312074,0.9,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.925659803588,0.95,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.97784639805571,0.975,"ili perc","quantile"
"US National",2016-04-09,1,2016-04-16,1.99734457681999,0.99,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.14700474168173,0.01,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.21967500544614,0.025,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.27053487163069,0.05,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.31810184773337,0.1,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.33492964768385,0.15,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.36480882934893,0.2,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.37923596500777,0.25,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.39252259348677,0.3,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.39658068444856,0.35,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.42756937925239,0.4,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.4335059962556,0.45,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.45179406693331,0.5,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.47653371552027,0.55,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.48713441199045,0.6,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.49832874037417,0.65,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.51768855279238,0.7,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.54288320399332,0.75,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.56777835876167,0.8,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.59690586895541,0.85,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.61541486848661,0.9,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.68884978287856,0.95,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.77306325019703,0.975,"ili perc","quantile"
"US National",2016-04-09,2,2016-04-23,1.80020731374768,0.99,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.01963245018428,0.01,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.11101551479023,0.025,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.16302360498637,0.05,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.19276909130928,0.1,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.21055872712269,0.15,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.23611368177761,0.2,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.26941675843599,0.25,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.29325454985904,0.3,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.31040433835395,0.35,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.33244852434185,0.4,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.33586819254489,0.45,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.35118542036646,0.5,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.36238101039013,0.55,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.37569808219682,0.6,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.39660439146367,0.65,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.42424243131672,0.7,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.46079991968778,0.75,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.48699309786256,0.8,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.51143780914828,0.85,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.53735163186762,0.9,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.60422329102176,0.95,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.70255704080329,0.975,"ili perc","quantile"
"US National",2016-04-09,3,2016-04-30,1.73311021555598,0.99,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,0.928121637340998,0.01,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,0.977921823274655,0.025,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.01158443514657,0.05,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.04541384678016,0.1,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.07301234731386,0.15,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.10624007928489,0.2,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.13422287344339,0.25,"ili perc","quantile"
