"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-11-05,1,2016-11-12,1.25296033304568,0.01,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.3901326672638,0.025,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.41673695012974,0.05,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.47247812087872,0.1,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.50881052613947,0.15,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.51614420732888,0.2,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.53957682615437,0.25,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.55457332191093,0.3,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.56547561760303,0.35,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.57278409151051,0.4,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.59137204464286,0.45,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.60146911345671,0.5,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.60990521153874,0.55,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.62354234978952,0.6,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.63658831641919,0.65,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.64441418696853,0.7,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.65407968555196,0.75,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.66373518543434,0.8,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.67762841765003,0.85,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.72918895568657,0.9,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.8319837667839,0.95,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,1.86244074229526,0.975,"ili perc","quantile"
"US National",2016-11-05,1,2016-11-12,2.20046020221853,0.99,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.32364743819953,0.01,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.43185912494355,0.025,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.48353470789047,0.05,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.53454520203722,0.1,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.54971615088794,0.15,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.55984512391952,0.2,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.60185743200452,0.25,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.62986501913035,0.3,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.64017388762292,0.35,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.66117733192822,0.4,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.67141815163473,0.45,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.68461295774849,0.5,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.70383573773105,0.55,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.71150957432369,0.6,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.74339330837822,0.65,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.76306874535721,0.7,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.76782698955136,0.75,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.78924452965197,0.8,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.7993646093922,0.85,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.83292919938489,0.9,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,1.95612284063009,0.95,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,2.044324922964,0.975,"ili perc","quantile"
"US National",2016-11-05,2,2016-11-19,2.20192896107406,0.99,"ili perc","quantile"
"US National",2016-11-05,3,2016-11-26,1.34102919948141,0.01,"ili perc","quantile"
"US National",2016-11-05,3,2016-11-26,1.54963792520115,0.025,"ili perc","quantile"
"US National",2016-11-05,3,2016-11-26,1.5851825118515,0.05,"ili perc","quantile"
"US National",2016-11-05,3,2016-11-26,1.62376329419572,0.1,"ili perc","quantile"
"US National",2016-11-05,3,2016-11-26,1.63845290910054,0.15,"ili perc","quantile"
"US National",2016-11-05,3,2016-11-26,1.67363575517175,0.2,"ili perc","quantile"
