"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-11-07,1,2015-11-14,1.41216314985977,0.01,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.41573533040106,0.025,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.44290485036868,0.05,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.47289532541124,0.1,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.49450411966726,0.15,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.50033590031083,0.2,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.51368532070601,0.25,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.52898497209652,0.3,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.55213537696827,0.35,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.55766778154639,0.4,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.56747867971816,0.45,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.5817635654443,0.5,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.58452622741993,0.55,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.58668253723684,0.6,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.59268985534971,0.65,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.59867526090442,0.7,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.6028133408427,0.75,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.62027454254283,0.8,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.64000991060253,0.85,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.66062944452159,0.9,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.68965874015306,0.95,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.7455373247793,0.975,"ili perc","quantile"
"US National",2015-11-07,1,2015-11-14,1.80725912152926,0.99,"ili perc","quantile"
"US National",2015-11-07,2,2015-11-21,1.46632811105814,0.01,"ili perc","quantile"
"US National",2015-11-07,2,2015-11-21,1.49070639162009,0.025,"ili perc","quantile"
"US National",2015-11-07,2,2015-11-21,1.52050366001854,0.05,"ili perc","quantile"
"US National",2015-11-07,2,2015-11-21,1.55682605151086,0.1,"ili perc","quantile"
"US National",2015-11-07,2,2015-11-21,1.60014137013105,0.15,"ili perc","quantile"
"US National",2015-11-07,2,2015-11-21,1.61757620080205,0.2,"ili perc","quantile"
"US National",2015-11-07,2,2015-11-21,1.63226210632416,0.25,"ili perc","quantile"
"US National",2015-11-07,2,2015-11-21,1.64483757464911,0.3,"ili perc","quantile"
"US National",2015-11-07,2,2015-11-21,1.65677362333008,0.35,"ili perc","quantile"
"US National",2015-11-07,2,2015-11-21,1.68137288949904,0.4,"ili perc","quantile"
"US National",2015-11-07,2,2015-11-21,1.69773783292634,0.45,"ili perc","quantile"
