"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-05-06,1,2017-05-13,1.1063032946689,0.01,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.10790909596521,0.025,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.15339721531026,0.05,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.20222510479645,0.1,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.22159375213635,0.15,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.23231937953961,0.2,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.25215786861576,0.25,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.26696982010025,0.3,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.27113639344439,0.35,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.27808149439235,0.4,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.29284045625121,0.45,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.30002411822315,0.5,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.31071857582375,0.55,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.319251549781,0.6,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.32263929961372,0.65,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.3273486714438,0.7,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.34477678192991,0.75,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.37178986924766,0.8,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.39984526698378,0.85,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.40891282410376,0.9,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.42679837031732,0.95,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.46685108529834,0.975,"ili perc","quantile"
"US National",2017-05-06,1,2017-05-13,1.50764832839408,0.99,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.00974034325679,0.01,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.03360957092318,0.025,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.07429960691556,0.05,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.101803209255,0.1,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.12031509404931,0.15,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.12988165192138,0.2,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.13208971723858,0.25,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.14062946022524,0.3,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.15876221190675,0.35,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.17400669313088,0.4,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.17904299019254,0.45,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.18835076766435,0.5,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.20144147257969,0.55,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.2133743206859,0.6,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.23413928269128,0.65,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.25265558187945,0.7,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.26741524107001,0.75,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.27452315138331,0.8,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.31616871440064,0.85,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.34726787263128,0.9,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.39805775850354,0.95,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.4025116613466,0.975,"ili perc","quantile"
"US National",2017-05-06,2,2017-05-20,1.40755733090818,0.99,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,0.899365457716872,0.01,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,0.933542704003024,0.025,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,0.969830773146966,0.05,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.00633944526342,0.1,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.03105647914763,0.15,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.04078125223027,0.2,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.05858094076417,0.25,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.07342333126989,0.3,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.08103456365616,0.35,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.09682791525014,0.4,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.1176014638382,0.45,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.1292903157106,0.5,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.14263109171516,0.55,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.15408474750631,0.6,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.1748552699699,0.65,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.1864127900376,0.7,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.21341165818135,0.75,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.23719621726377,0.8,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.26343877321576,0.85,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.28981974782884,0.9,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.33383830564682,0.95,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.37008852225931,0.975,"ili perc","quantile"
"US National",2017-05-06,3,2017-05-27,1.3878375716244,0.99,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,0.839541387609675,0.01,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,0.873100690162064,0.025,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,0.886076933699367,0.05,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,0.929820290653294,0.1,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,0.960163776098718,0.15,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,0.971287491737142,0.2,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,0.978721217614783,0.25,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,0.984319205892901,0.3,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.01739887143639,0.35,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.02332303287872,0.4,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.04076046397865,0.45,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.04922369519496,0.5,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.06914718471967,0.55,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.08702926369118,0.6,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.10146390759213,0.65,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.11667268068231,0.7,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.14245909043557,0.75,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.17105051818289,0.8,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.18172355887109,0.85,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.21687861527438,0.9,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.26201070252196,0.95,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.30942267867039,0.975,"ili perc","quantile"
"US National",2017-05-06,4,2017-06-03,1.40010879721491,0.99,"ili perc","quantile"
