"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-02-04,1,2017-02-11,4.23090788404533,0.01,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.24240168179827,0.025,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.33075434242655,0.05,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.42686187353221,0.1,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.52541860328527,0.15,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.57010262916307,0.2,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.61655984011264,0.25,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.63577011331037,0.3,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.69464822000672,0.35,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.73234467382806,0.4,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.74720336424871,0.45,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.76439067482971,0.5,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.78666490260407,0.55,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.81456360468682,0.6,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.84708850779481,0.65,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.87227752635097,0.7,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.92695402703844,0.75,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.95338330653849,0.8,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,4.96727105728443,0.85,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,5.03389909031839,0.9,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,5.21193912176848,0.95,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,5.30004386065057,0.975,"ili perc","quantile"
"US National",2017-02-04,1,2017-02-11,5.32099671677824,0.99,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,4.10092265214161,0.01,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,4.25174588970794,0.025,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,4.31720636628922,0.05,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,4.60640291888043,0.1,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,4.69952119601607,0.15,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,4.76660449789482,0.2,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,4.81060251287305,0.25,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,4.87115771852488,0.3,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,4.91601578199558,0.35,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,4.9663513209447,0.4,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.05270973703771,0.45,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.09923010509727,0.5,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.14725793402442,0.55,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.18557734131736,0.6,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.24709832186297,0.65,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.31684974933663,0.7,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.38444431001269,0.75,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.43927246783377,0.8,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.51457092919159,0.85,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.58853026949081,0.9,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.71907329297318,0.95,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.816153613599,0.975,"ili perc","quantile"
"US National",2017-02-04,2,2017-02-18,5.89362723759335,0.99,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,3.94311069506333,0.01,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.00149393868393,0.025,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.10948756678631,0.05,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.2835804494871,0.1,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.38642980165129,0.15,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.47691424662401,0.2,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.54359593604661,0.25,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.64232888255331,0.3,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.7032158834735,0.35,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.7404477334602,0.4,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.76398441450809,0.45,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.80566929724504,0.5,"ili perc","quantile"
"US National",2017-02-04,3,2017-02-25,4.8450854743582,0.55,"ili perc","quantile"
