"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-12-24,1,2016-12-31,2.72233360624094,0.01,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,2.80941729849712,0.025,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,2.83840670695975,0.05,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,2.94617166646125,0.1,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,2.95694790416811,0.15,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.00387708171972,0.2,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.03917768260504,0.25,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.0586945740163,0.3,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.08553123100186,0.35,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.09806082100793,0.4,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.11862905185163,0.45,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.1270292324297,0.5,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.14373697659695,0.55,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.15946621797241,0.6,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.17225328278083,0.65,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.20001306000488,0.7,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.22189944923804,0.75,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.25024629313622,0.8,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.29684355218342,0.85,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.37369972450164,0.9,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.43283023889684,0.95,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.46541490802437,0.975,"ili perc","quantile"
"US National",2016-12-24,1,2016-12-31,3.59581639487272,0.99,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,2.53691886972962,0.01,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,2.62022291404588,0.025,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,2.70086641691995,0.05,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,2.76010935910436,0.1,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,2.79586544703099,0.15,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,2.8360517372919,0.2,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,2.87058410582465,0.25,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,2.89363899140437,0.3,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,2.9323637884472,0.35,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,2.96678121769643,0.4,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,2.99195466809041,0.45,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.02442587246473,0.5,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.04805504219706,0.55,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.08272046339884,0.6,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.10552080131305,0.65,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.12394184369473,0.7,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.16363932075283,0.75,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.1986075494469,0.8,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.29151698296346,0.85,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.34806146673876,0.9,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.46205296519839,0.95,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.5836819964153,0.975,"ili perc","quantile"
"US National",2016-12-24,2,2017-01-07,3.77272654653835,0.99,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,2.68682851824844,0.01,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,2.71146262504004,0.025,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,2.78689925677827,0.05,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,2.88488053670597,0.1,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.01625247971476,0.15,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.08189351288986,0.2,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.11526804942435,0.25,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.12818402725406,0.3,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.16190205544111,0.35,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.19645563380607,0.4,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.26850933457321,0.45,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.33193211389189,0.5,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.37686687751261,0.55,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.42125472957102,0.6,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.44932066867825,0.65,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.50491330925626,0.7,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.56404262343884,0.75,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.61207912941298,0.8,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.68960336596033,0.85,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.80041731879551,0.9,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,3.94936896159964,0.95,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,4.14119848717039,0.975,"ili perc","quantile"
"US National",2016-12-24,3,2017-01-14,4.41955795077626,0.99,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,2.83321613106333,0.01,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,2.93587266876154,0.025,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.19616537667673,0.05,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.33239292081455,0.1,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.40399042208334,0.15,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.49415433169617,0.2,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.55191726864599,0.25,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.61437560112614,0.3,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.67995350731489,0.35,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.7455469325719,0.4,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.78737501623513,0.45,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.86690648853087,0.5,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.90869206688062,0.55,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,3.9767089282885,0.6,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,4.00010246665791,0.65,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,4.06166794762539,0.7,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,4.14680417365781,0.75,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,4.20930106106065,0.8,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,4.30499982552129,0.85,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,4.48058344270721,0.9,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,4.61965136157285,0.95,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,4.75083245062253,0.975,"ili perc","quantile"
"US National",2016-12-24,4,2017-01-21,4.86299380009987,0.99,"ili perc","quantile"
