"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-02-25,1,2017-03-04,3.42678476038873,0.01,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,3.53541698425573,0.025,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,3.63780712338246,0.05,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,3.75719980290765,0.1,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,3.81562979717735,0.15,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,3.87142701453639,0.2,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,3.90365813115128,0.25,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,3.93040270109674,0.3,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,3.93756778117254,0.35,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,3.94720406025278,0.4,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,3.98264520087504,0.45,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.00545537066563,0.5,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.01513211077849,0.55,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.03302794593335,0.6,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.05460459423855,0.65,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.07602968867075,0.7,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.10568636210652,0.75,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.12466944527229,0.8,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.16410015970782,0.85,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.26514116110033,0.9,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.3953389668271,0.95,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.5166326493684,0.975,"ili perc","quantile"
"US National",2017-02-25,1,2017-03-04,4.56681096569372,0.99,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,2.8512982460054,0.01,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,2.94326237760351,0.025,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,2.97111394102382,0.05,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.1422092350565,0.1,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.27856576250875,0.15,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.34853145107908,0.2,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.38006448270946,0.25,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.41692986951552,0.3,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.46695931930505,0.35,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.4989778462621,0.4,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.5222857721663,0.45,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.55117644980497,0.5,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.58056892674916,0.55,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.64229297574085,0.6,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.68296060526008,0.65,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.75070961230275,0.7,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.77186874309596,0.75,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.80747976413424,0.8,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.84571312109101,0.85,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.91926643674635,0.9,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,3.97863227546239,0.95,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,4.15683446417162,0.975,"ili perc","quantile"
"US National",2017-02-25,2,2017-03-11,4.25184202999484,0.99,"ili perc","quantile"
"US National",2017-02-25,3,2017-03-18,2.47715082070549,0.01,"ili perc","quantile"
"US National",2017-02-25,3,2017-03-18,2.5031810449998,0.025,"ili perc","quantile"
"US National",2017-02-25,3,2017-03-18,2.5778868277816,0.05,"ili perc","quantile"
"US National",2017-02-25,3,2017-03-18,2.70177031622411,0.1,"ili perc","quantile"
"US National",2017-02-25,3,2017-03-18,2.75634272158085,0.15,"ili perc","quantile"
