"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-12-31,1,2017-01-07,2.89798257113836,0.01,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,2.94418003332561,0.025,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,2.99749509367443,0.05,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.08060544718632,0.1,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.10324183808199,0.15,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.11407587140908,0.2,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.14954773126002,0.25,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.17424708916989,0.3,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.19508942713993,0.35,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.21866699392875,0.4,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.23073484769518,0.45,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.24579767582587,0.5,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.26329941565795,0.55,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.28606616819362,0.6,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.32248180931076,0.65,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.33928169873925,0.7,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.35674923074844,0.75,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.37691505509795,0.8,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.40675315252927,0.85,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.43128554488922,0.9,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.53452990706418,0.95,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.57882549267615,0.975,"ili perc","quantile"
"US National",2016-12-31,1,2017-01-07,3.9024780142934,0.99,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,2.85612128129628,0.01,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,2.92889741350829,0.025,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,2.99328910070132,0.05,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.05425632162899,0.1,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.11963091372877,0.15,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.20941532098848,0.2,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.26946513885288,0.25,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.31766123341357,0.3,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.35863775795834,0.35,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.39454545861887,0.4,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.43960507264174,0.45,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.46581417874776,0.5,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.53279658041687,0.55,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.55648091712907,0.6,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.58606501461716,0.65,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.62685784011584,0.7,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.69512668611074,0.75,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.73314142797526,0.8,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.77688907117884,0.85,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.88927544853671,0.9,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,3.99437182977804,0.95,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,4.0985094877301,0.975,"ili perc","quantile"
"US National",2016-12-31,2,2017-01-14,4.21815950545328,0.99,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,2.89191883126922,0.01,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,3.09124067463543,0.025,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,3.20771437017217,0.05,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,3.30710085654744,0.1,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,3.45957376172581,0.15,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,3.5611670211822,0.2,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,3.63802954714116,0.25,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,3.7490589118249,0.3,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,3.78723309100666,0.35,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,3.86899559616758,0.4,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,3.95757428375652,0.45,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,3.99749901497056,0.5,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,4.0456186596331,0.55,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,4.09135101052164,0.6,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,4.17202018864589,0.65,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,4.2719533391709,0.7,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,4.30846939882113,0.75,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,4.39035609394684,0.8,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,4.44030651147839,0.85,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,4.51866833322587,0.9,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,4.71388279365681,0.95,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,4.85191081095126,0.975,"ili perc","quantile"
"US National",2016-12-31,3,2017-01-21,5.01544373430147,0.99,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,3.1247172949242,0.01,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,3.20294829008722,0.025,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,3.39696666541575,0.05,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,3.75813297177714,0.1,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,3.93659376458568,0.15,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,4.13160280302934,0.2,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,4.20876789857658,0.25,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,4.36884803541982,0.3,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,4.42233381328806,0.35,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,4.47586051613565,0.4,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,4.49527105368865,0.45,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,4.66431569072709,0.5,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,4.79237372446999,0.55,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,4.90774489159101,0.6,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,4.99783402447989,0.65,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,5.07065644029434,0.7,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,5.11098982946175,0.75,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,5.28233407045075,0.8,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,5.33603165710021,0.85,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,5.55243716393678,0.9,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,5.60726248735771,0.95,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,5.81523902327932,0.975,"ili perc","quantile"
"US National",2016-12-31,4,2017-01-28,6.06676032353285,0.99,"ili perc","quantile"
