"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-04-29,1,2017-05-06,1.16322266706017,0.01,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.21553245135535,0.025,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.25376000487519,0.05,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.2923424354809,0.1,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.3327567991221,0.15,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.33768506125998,0.2,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.34994176051806,0.25,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.35808892777326,0.3,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.37009910679994,0.35,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.37494362636369,0.4,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.38730545442926,0.45,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.39421250076009,0.5,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.40253605327215,0.55,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.40720250385106,0.6,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.41244604888986,0.65,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.41761362351341,0.7,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.42505244809427,0.75,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.4363651071992,0.8,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.44273932118283,0.85,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.46288232025449,0.9,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.49101730358199,0.95,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.51812903216147,0.975,"ili perc","quantile"
"US National",2017-04-29,1,2017-05-06,1.56345254174303,0.99,"ili perc","quantile"
"US National",2017-04-29,2,2017-05-13,1.0623626401983,0.01,"ili perc","quantile"
"US National",2017-04-29,2,2017-05-13,1.10026505528891,0.025,"ili perc","quantile"
