"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-01-30,1,2016-02-06,1.95123230906773,0.01,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.02475338318047,0.025,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.05759211776982,0.05,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.11166578430444,0.1,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.14850639982284,0.15,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.1909299926371,0.2,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.21857676540705,0.25,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.23837369201619,0.3,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.25525243252216,0.35,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.26040281084912,0.4,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.28378951197648,0.45,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.30975933656709,0.5,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.3196600435851,0.55,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.3290720640127,0.6,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.34272672801546,0.65,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.36434733828485,0.7,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.38799994182306,0.75,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.4064493492793,0.8,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.41786536821773,0.85,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.46283184799564,0.9,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.50247331509082,0.95,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.59843336969965,0.975,"ili perc","quantile"
"US National",2016-01-30,1,2016-02-06,2.6373704467946,0.99,"ili perc","quantile"
"US National",2016-01-30,2,2016-02-13,1.89281603075458,0.01,"ili perc","quantile"
"US National",2016-01-30,2,2016-02-13,2.02736595440217,0.025,"ili perc","quantile"
"US National",2016-01-30,2,2016-02-13,2.0732562611791,0.05,"ili perc","quantile"
"US National",2016-01-30,2,2016-02-13,2.12816232140317,0.1,"ili perc","quantile"
"US National",2016-01-30,2,2016-02-13,2.23110535473531,0.15,"ili perc","quantile"
"US National",2016-01-30,2,2016-02-13,2.26950293445124,0.2,"ili perc","quantile"
"US National",2016-01-30,2,2016-02-13,2.32530657317841,0.25,"ili perc","quantile"
"US National",2016-01-30,2,2016-02-13,2.37006691228967,0.3,"ili perc","quantile"
"US National",2016-01-30,2,2016-02-13,2.39172509761708,0.35,"ili perc","quantile"
"US National",2016-01-30,2,2016-02-13,2.41370370621752,0.4,"ili perc","quantile"
"US National",2016-01-30,2,2016-02-13,2.44318865658782,0.45,"ili perc","quantile"
