"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-12-26,4,2016-01-23,1.23010892454957,0.01,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,1.5605814548462,0.025,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,1.73784791760086,0.05,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,1.84967026486916,0.1,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.13191075790452,0.15,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.21426982966794,0.2,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.32266974505536,0.25,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.4655975027884,0.3,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.5220662307596,0.35,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.60867995266384,0.4,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.69231404846162,0.45,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.76063739377363,0.5,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.83094103113601,0.55,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.88041383656149,0.6,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.93765559902304,0.65,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.09526292197532,0.7,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.38805906923112,0.75,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.5803678451322,0.8,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.78370180746821,0.85,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,4.32900022401012,0.9,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,4.89778252545622,0.95,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,5.47201934130573,0.975,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,6.04203006733904,0.99,"ili perc","quantile"
