"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-04-22,4,2017-05-20,0.505700169139089,0.01,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,0.647523503868636,0.025,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,0.697133699840995,0.05,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,0.941539264987862,0.1,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.04855915379908,0.15,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.09897207890913,0.2,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.16005837460798,0.25,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.24197082050448,0.3,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.33021810984704,0.35,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.35884945023132,0.4,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.50672131215875,0.45,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.56046624317904,0.5,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.60310548373969,0.55,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.66111783932485,0.6,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.68939112091427,0.65,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.77495892989696,0.7,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.82478894446856,0.75,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.94386049747228,0.8,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,2.10494320635599,0.85,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,2.349909602611,0.9,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,2.47647887077341,0.95,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,2.68391440156885,0.975,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,3.41894816934292,0.99,"ili perc","quantile"
