"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-12-12,4,2016-01-09,0.806288053409241,0.01,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,0.880615456003996,0.025,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,1.04039600947285,0.05,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,1.1287786336263,0.1,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,1.22990540834612,0.15,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,1.39909876278999,0.2,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,1.5234386358668,0.25,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,1.59484097555648,0.3,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,1.71472064568196,0.35,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,1.74799724348774,0.4,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,1.79557522550185,0.45,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,1.8787217952506,0.5,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,1.96064579362295,0.55,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,2.02710498563605,0.6,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,2.08786670121341,0.65,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,2.19626543891109,0.7,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,2.28620566207327,0.75,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,2.41482942879669,0.8,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,2.54332780713409,0.85,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,2.69775188340371,0.9,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,3.04535093183049,0.95,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,3.54289155432414,0.975,"ili perc","quantile"
"US National",2015-12-12,4,2016-01-09,4.05452838438767,0.99,"ili perc","quantile"
