"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-01-30,4,2016-02-27,0.938516890238594,0.01,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,1.0897562164929,0.025,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,1.21337325675536,0.05,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,1.55352146075879,0.1,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,1.78093787499589,0.15,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,1.87337332673306,0.2,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,2.01991340655372,0.25,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,2.07614886507107,0.3,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,2.1939530621076,0.35,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,2.29393430937986,0.4,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,2.41439148057102,0.45,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,2.55711419017414,0.5,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,2.68820449369566,0.55,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,2.81220410695929,0.6,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,2.96626840872694,0.65,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,3.06734096816972,0.7,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,3.12238048801683,0.75,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,3.21339292871216,0.8,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,3.47181015569303,0.85,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,3.67082109151516,0.9,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,4.72251059673087,0.95,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,4.8274059015515,0.975,"ili perc","quantile"
"US National",2016-01-30,4,2016-02-27,5.36746884557722,0.99,"ili perc","quantile"
