"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-01-23,4,2016-02-20,1.09846593585896,0.01,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.12083032799955,0.025,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.35114926421611,0.05,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.49927463683374,0.1,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.7017874298964,0.15,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.76786576342382,0.2,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.83272208589359,0.25,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.87417949448912,0.3,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.95966967486466,0.35,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.01641721281885,0.4,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.14407248687731,0.45,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.31595182388506,0.5,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.38379108028783,0.55,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.42253987208775,0.6,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.51621755354213,0.65,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.59284875890377,0.7,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.71811851687224,0.75,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.83537175763751,0.8,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,3.09504471356851,0.85,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,3.23973164558174,0.9,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,4.13531080398634,0.95,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,4.3931623374845,0.975,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,5.41697560845421,0.99,"ili perc","quantile"
