"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-12-10,4,2017-01-07,0.539770296808732,0.01,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,0.65897871592125,0.025,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,0.986879994445278,0.05,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.15382443766617,0.1,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.33528135548461,0.15,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.41044253006215,0.2,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.47109928024799,0.25,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.57861944862576,0.3,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.6420496510828,0.35,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.7350205247641,0.4,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.77913586091045,0.45,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.86852819072329,0.5,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.95124098519348,0.55,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.06918859171486,0.6,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.12981398594498,0.65,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.34263613954914,0.7,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.40131240641155,0.75,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.51512934348453,0.8,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.77864307541006,0.85,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.86268110835081,0.9,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,3.08880692274765,0.95,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,3.36382405928473,0.975,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,4.02191779898219,0.99,"ili perc","quantile"
