"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-01-14,4,2017-02-11,1.54039197519457,0.01,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,1.80987528668487,0.025,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,1.95480903499995,0.05,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.10612872065685,0.1,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.32098398667331,0.15,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.41818594044525,0.2,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.56176726812532,0.25,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.67939098419052,0.3,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.77202037754275,0.35,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.901661738786,0.4,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.94255800435073,0.45,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.97413176311,0.5,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.1091350735785,0.55,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.18148104036386,0.6,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.30555761744073,0.65,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.44609325261148,0.7,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.64796632234643,0.75,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.83546999784142,0.8,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,4.13849224089796,0.85,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,4.33431643859967,0.9,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,4.98338077656222,0.95,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,5.17058410560082,0.975,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,5.66253100391847,0.99,"ili perc","quantile"
