"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-02-18,4,2017-03-18,2.39738604284286,0.01,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,2.74193103636192,0.025,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,2.83298615792281,0.05,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,3.07613757356476,0.1,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,3.63196600725458,0.15,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,3.75385666300352,0.2,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,3.98751854546052,0.25,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,4.18897604592973,0.3,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,4.29687999276586,0.35,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,4.45305865848474,0.4,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,4.50127277868899,0.45,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,4.72108221397853,0.5,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,4.89791122079891,0.55,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,5.01542649643071,0.6,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,5.1878476450484,0.65,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,5.2891562685326,0.7,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,5.46212764175532,0.75,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,5.84604904849689,0.8,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,6.15361439632492,0.85,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,6.56869761936994,0.9,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,7.27929890740296,0.95,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,8.024228616638,0.975,"ili perc","quantile"
"US National",2017-02-18,4,2017-03-18,8.21999152805728,0.99,"ili perc","quantile"
