"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-02-06,4,2016-03-05,1.00092379939261,0.01,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,1.17803588522594,0.025,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,1.30679310974746,0.05,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,1.61667831620306,0.1,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,1.67764186180962,0.15,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,1.8166863124902,0.2,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,2.00234980610615,0.25,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,2.0925385665959,0.3,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,2.16746367293036,0.35,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,2.2299287784544,0.4,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,2.34715258003157,0.45,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,2.5157251170732,0.5,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,2.58328459601888,0.55,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,2.64710826418033,0.6,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,2.73438155678795,0.65,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,2.94977311996355,0.7,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,3.02835040809633,0.75,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,3.15991580878996,0.8,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,3.31940271082632,0.85,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,3.55246986006714,0.9,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,3.98339112724717,0.95,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,4.25301527686991,0.975,"ili perc","quantile"
"US National",2016-02-06,4,2016-03-05,4.36513991563556,0.99,"ili perc","quantile"
