"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-03-19,4,2016-04-16,1.33859862792711,0.01,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,1.56425274668231,0.025,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,1.67897487830241,0.05,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,1.86094804791933,0.1,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,2.00034446037915,0.15,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,2.17599665841968,0.2,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,2.25854555389224,0.25,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,2.32126205641491,0.3,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,2.436779086133,0.35,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,2.4976780101202,0.4,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,2.67115290356559,0.45,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,2.73454130110018,0.5,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,2.89344059270432,0.55,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,2.96658108605857,0.6,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,3.04127492946839,0.65,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,3.16949298969103,0.7,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,3.26689649756896,0.75,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,3.30326863384605,0.8,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,3.53061810247874,0.85,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,3.6905577419484,0.9,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,4.15996013360953,0.95,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,4.36690556846703,0.975,"ili perc","quantile"
"US National",2016-03-19,4,2016-04-16,4.78760121218868,0.99,"ili perc","quantile"
