"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-11-21,4,2015-12-19,0.64065953526616,0.01,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,0.793869332529629,0.025,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,0.854527717037528,0.05,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,1.0143153893397,0.1,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,1.10993272973036,0.15,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,1.24736575013426,0.2,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,1.33715142605447,0.25,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,1.4664406280142,0.3,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,1.52875753443584,0.35,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,1.57826888160569,0.4,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,1.67422624900775,0.45,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,1.75984871019116,0.5,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,1.84687328441248,0.55,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,1.87897054729147,0.6,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,2.00118497493883,0.65,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,2.058795906046,0.7,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,2.19993954764179,0.75,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,2.26721365692375,0.8,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,2.39717334350631,0.85,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,2.73713678493234,0.9,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,3.20910611658827,0.95,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,3.64847642969904,0.975,"ili perc","quantile"
"US National",2015-11-21,4,2015-12-19,4.37916168150646,0.99,"ili perc","quantile"
