"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-10-31,4,2015-11-28,0.392325831599514,0.01,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.73921782789743,0.025,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.7978670014763,0.05,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.932003518519717,0.1,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.969945345772666,0.15,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.04489055952149,0.2,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.12376457414282,0.25,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.1971461966857,0.3,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.25022017440468,0.35,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.32097336841848,0.4,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.37309574205697,0.45,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.40944170815469,0.5,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.42880131239626,0.55,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.52661268477452,0.6,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.5880955648868,0.65,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.6083982662456,0.7,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.7084106545702,0.75,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.78683487300743,0.8,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.94555615338931,0.85,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.17201697543908,0.9,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.75058135762677,0.95,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.96177343117737,0.975,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,3.16478235226795,0.99,"ili perc","quantile"
