"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-02-27,4,2016-03-26,1.38646251865413,0.01,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,1.5867818326154,0.025,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,1.80005654533937,0.05,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.13802663917122,0.1,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.27454959108636,0.15,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.31764918107602,0.2,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.56994915458812,0.25,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.76414510438134,0.3,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.91014855649444,0.35,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,3.00204387434667,0.4,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,3.11671406199873,0.45,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,3.18804894337706,0.5,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,3.27713626351579,0.55,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,3.32738583529549,0.6,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,3.3783349928625,0.65,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,3.52710064487746,0.7,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,3.80500620027469,0.75,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,3.93321695257299,0.8,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,4.33931118186879,0.85,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,4.61540723374195,0.9,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,5.5939541530059,0.95,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,5.71016168325439,0.975,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,6.10867911602127,0.99,"ili perc","quantile"
