"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-02-20,4,2016-03-19,1.43155044420845,0.01,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,1.94732547915715,0.025,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,2.11680780178677,0.05,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,2.26341073079096,0.1,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,2.5720701315185,0.15,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,2.75907801310865,0.2,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,2.85921894860858,0.25,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,2.946467843849,0.3,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,3.03786268250401,0.35,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,3.13545973067027,0.4,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,3.37327218469938,0.45,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,3.50055922373625,0.5,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,3.56963913277926,0.55,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,3.68777880747552,0.6,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,3.77262687957851,0.65,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,3.96633425526714,0.7,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,4.22341564819528,0.75,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,4.44978280184202,0.8,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,4.56862687590401,0.85,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,4.8661721701274,0.9,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,5.3828564617823,0.95,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,5.85731039597314,0.975,"ili perc","quantile"
"US National",2016-02-20,4,2016-03-19,6.41940801711624,0.99,"ili perc","quantile"
