"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-01-28,4,2017-02-25,2.49298703057184,0.01,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,2.53142140152446,0.025,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,2.67846900706066,0.05,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,2.92128760339252,0.1,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,3.03045289838293,0.15,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,3.24324401501107,0.2,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,3.44586303489827,0.25,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,3.58891977742872,0.3,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,3.72679538247849,0.35,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,3.83049462473224,0.4,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,3.9740329039004,0.45,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,4.0351378344913,0.5,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,4.11166983296879,0.55,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,4.22841885387162,0.6,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,4.30822611964336,0.65,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,4.37957605248863,0.7,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,4.57326386238551,0.75,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,4.93720441129114,0.8,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,5.06806477381696,0.85,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,5.36027285336077,0.9,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,5.73790845264212,0.95,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,6.20791647370584,0.975,"ili perc","quantile"
"US National",2017-01-28,4,2017-02-25,6.70144133316779,0.99,"ili perc","quantile"
