"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-11-26,4,2016-12-24,0.840692175842396,0.01,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.10660117634233,0.025,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.2069759592508,0.05,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.38446763765723,0.1,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.60869394354641,0.15,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.70767368663796,0.2,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.75550270549958,0.25,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.8534623818346,0.3,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.93142705705736,0.35,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.99814245027336,0.4,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.05228201278732,0.45,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.13778346143885,0.5,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.25610018286088,0.55,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.33929432776829,0.6,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.42609945068432,0.65,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.45776146397861,0.7,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.55617721079934,0.75,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.67568954665435,0.8,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.90451300704591,0.85,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,3.08714417410528,0.9,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,3.41835232119793,0.95,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,3.48037667721649,0.975,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,3.55114398993694,0.99,"ili perc","quantile"
