"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-11-05,4,2016-12-03,0.441361905468173,0.01,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,0.479789927875238,0.025,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,0.78928670603085,0.05,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,0.985545253768255,0.1,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.10977352999906,0.15,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.19048812978257,0.2,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.26870669054441,0.25,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.35773343530952,0.3,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.42258533570651,0.35,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.48407991631631,0.4,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.50528441837564,0.45,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.57329060202825,0.5,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.6631013906858,0.55,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.71338193410192,0.6,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.80940605790256,0.65,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.87603481415006,0.7,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,1.995470997727,0.75,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,2.03984362868698,0.8,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,2.23774519347031,0.85,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,2.50649090268905,0.9,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,2.84651251720321,0.95,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,2.92902214158952,0.975,"ili perc","quantile"
"US National",2016-11-05,4,2016-12-03,3.06911918470192,0.99,"ili perc","quantile"
