"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2015-12-26,4,2016-01-23,1.3212578591425,0.01,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,1.37133342374067,0.025,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,1.41002099470049,0.05,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,1.62966987813887,0.1,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,1.91216628063198,0.15,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.01369549830489,0.2,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.08890456899517,0.25,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.15095492263174,0.3,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.25155987526514,0.35,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.35524722940446,0.4,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.49890418094963,0.45,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.53186345398076,0.5,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.56665863794496,0.55,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.61957852810023,0.6,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.76460802240604,0.65,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.81223528052054,0.7,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,2.96718190951125,0.75,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,3.23684696924139,0.8,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,3.35063587102489,0.85,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,3.52465359762188,0.9,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,4.07669708553404,0.95,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,4.23224361638625,0.975,"ili perc","quantile","nat"
"US National",2015-12-26,4,2016-01-23,4.43260154757839,0.99,"ili perc","quantile","nat"
