"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-11-12,4,2016-12-10,0.558569063380385,0.01,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,0.708671913227129,0.025,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,0.887173074591283,0.05,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,0.97751128674929,0.1,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.12832621138337,0.15,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.16654802706437,0.2,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.19347868171504,0.25,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.22645190545995,0.3,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.29877406964562,0.35,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.32818638116176,0.4,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.36678816792901,0.45,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.44582479683865,0.5,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.50927470822361,0.55,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.60596929230042,0.6,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.69129796128283,0.65,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.75037617722485,0.7,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.83930674501028,0.75,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,1.93810353540867,0.8,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,2.05099430379616,0.85,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,2.1546148817751,0.9,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,2.58737024851298,0.95,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,2.97294664339529,0.975,"ili perc","quantile","nat"
"US National",2016-11-12,4,2016-12-10,3.11954443123136,0.99,"ili perc","quantile","nat"
