"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-04-02,4,2016-04-30,0.899535781025798,0.01,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.00504757257389,0.025,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.13408770643067,0.05,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.25265285709426,0.1,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.36437163346138,0.15,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.50763226461076,0.2,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.56711805837982,0.25,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.6535439924509,0.3,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.74452956999836,0.35,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.77873993393017,0.4,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.87164047379521,0.45,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.93312033084497,0.5,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,1.97344002662333,0.55,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,2.04465736837005,0.6,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,2.11012134080335,0.65,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,2.24046466811496,0.7,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,2.36395335483797,0.75,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,2.45747563549312,0.8,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,2.62654481055814,0.85,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,2.79741028636296,0.9,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,2.98122872346762,0.95,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,3.20253442310729,0.975,"ili perc","quantile","nat"
"US National",2016-04-02,4,2016-04-30,3.70485950297564,0.99,"ili perc","quantile","nat"
