"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2017-01-28,4,2017-02-25,1.6681132968039,0.01,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,2.22341116932581,0.025,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,2.63896837882265,0.05,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,3.06141223482314,0.1,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,3.28977874605915,0.15,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,3.49255250080711,0.2,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,3.5970399754366,0.25,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,3.66574407646692,0.3,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,3.8407573116108,0.35,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,3.89993003862285,0.4,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,4.00036068774443,0.45,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,4.17292793044544,0.5,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,4.25064724273581,0.55,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,4.42344991691637,0.6,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,4.49277924290182,0.65,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,4.71440589283529,0.7,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,4.82680652314806,0.75,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,4.98433737490499,0.8,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,5.20766988356587,0.85,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,5.41221189162014,0.9,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,6.21695477288743,0.95,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,6.9275151961037,0.975,"ili perc","quantile","nat"
"US National",2017-01-28,4,2017-02-25,7.10597218673442,0.99,"ili perc","quantile","nat"
