"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-12-17,4,2017-01-14,1.11169764809085,0.01,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,1.3654077084753,0.025,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,1.54158838260327,0.05,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,1.6935247613029,0.1,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,1.84678603331768,0.15,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,1.95605029359414,0.2,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,2.04970965434184,0.25,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,2.10654018616806,0.3,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,2.20036483088333,0.35,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,2.27259524209853,0.4,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,2.35637566066486,0.45,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,2.50697250062956,0.5,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,2.64769785596767,0.55,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,2.68403262764212,0.6,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,2.84116672859426,0.65,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,2.90509797686194,0.7,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,3.04321157304726,0.75,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,3.15709941260273,0.8,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,3.26324951158677,0.85,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,3.46315165637146,0.9,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,4.04319540814864,0.95,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,4.28112493635633,0.975,"ili perc","quantile","nat"
"US National",2016-12-17,4,2017-01-14,5.27731791255443,0.99,"ili perc","quantile","nat"
