"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-04-30,4,2016-05-28,0.74656373659167,0.01,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,0.780410344021339,0.025,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,0.862316435577476,0.05,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.01518045659647,0.1,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.13298677056356,0.15,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.18323482339168,0.2,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.20360528117722,0.25,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.30424401525313,0.3,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.32942686082491,0.35,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.36276490386395,0.4,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.45449598357814,0.45,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.52655838771668,0.5,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.56717382759117,0.55,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.62150805936178,0.6,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.69443961789777,0.65,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.72782171869149,0.7,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.80353303448729,0.75,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,1.91892398913251,0.8,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,2.02173431373642,0.85,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,2.29721950104956,0.9,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,2.64760746120577,0.95,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,3.13098510817537,0.975,"ili perc","quantile","nat"
"US National",2016-04-30,4,2016-05-28,3.56477872559957,0.99,"ili perc","quantile","nat"
