"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2017-03-11,4,2017-04-08,1.72337133420048,0.01,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,1.76175055625588,0.025,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,2.02910471230376,0.05,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,2.31127397922895,0.1,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,2.37654905185867,0.15,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,2.46205151242298,0.2,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,2.59475430942138,0.25,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,2.6670726755569,0.3,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,2.76540335151994,0.35,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,2.88771293332362,0.4,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,2.98411653872278,0.45,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,3.09657737121419,0.5,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,3.22833115265981,0.55,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,3.32868549967036,0.6,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,3.4970423029717,0.65,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,3.69202403694444,0.7,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,3.82501651119825,0.75,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,4.00058173043237,0.8,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,4.2437813138176,0.85,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,4.62581426112223,0.9,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,4.7906035734242,0.95,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,5.0522486028457,0.975,"ili perc","quantile","nat"
"US National",2017-03-11,4,2017-04-08,5.17877128414696,0.99,"ili perc","quantile","nat"
