"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2017-04-08,4,2017-05-06,0.856313283025181,0.01,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,0.973871338064291,0.025,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.15388989173062,0.05,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.25597030641005,0.1,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.31355941011153,0.15,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.3551653908654,0.2,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.42957348952178,0.25,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.48253283953178,0.3,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.55052960846814,0.35,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.61292055502568,0.4,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.75552886197355,0.45,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.81238503497736,0.5,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.83524140365563,0.55,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.88806151105151,0.6,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.9283959363073,0.65,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,1.98734761579358,0.7,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,2.11415233972877,0.75,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,2.15168882383656,0.8,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,2.30890977362362,0.85,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,2.60321871458204,0.9,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,3.09380438698167,0.95,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,3.32344856348324,0.975,"ili perc","quantile","nat"
"US National",2017-04-08,4,2017-05-06,3.41516078850344,0.99,"ili perc","quantile","nat"
