"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-04-16,4,2016-05-14,0.930032271254477,0.01,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,0.97677203997181,0.025,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,0.995611772536822,0.05,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.0248098329419,0.1,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.28546297346736,0.15,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.36845333127664,0.2,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.4304071265343,0.25,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.49493650553652,0.3,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.55627447547991,0.35,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.62482913174679,0.4,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.66236562024931,0.45,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.70500774399076,0.5,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.78104634099913,0.55,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.85279419441773,0.6,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.93208599433016,0.65,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,1.94817135873694,0.7,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,2.05338692983678,0.75,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,2.12639050169308,0.8,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,2.28076087036848,0.85,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,2.3199303395668,0.9,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,2.59446615800654,0.95,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,2.72954397711352,0.975,"ili perc","quantile","nat"
"US National",2016-04-16,4,2016-05-14,2.90383411390224,0.99,"ili perc","quantile","nat"
