"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-11-05,4,2016-12-03,0.518152938459206,0.01,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,0.652471787993419,0.025,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,0.940141159991713,0.05,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.03912761494769,0.1,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.05878885978089,0.15,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.09940239005899,0.2,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.16059874060018,0.25,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.211897104476,0.3,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.24750490106036,0.35,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.31475754783214,0.4,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.38301403529252,0.45,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.4478316168296,0.5,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.47601587644117,0.55,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.51606609589005,0.6,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.55904901923199,0.65,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.61222422902146,0.7,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.6704866779273,0.75,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.79016665468498,0.8,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.89864608352264,0.85,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,1.98364829193279,0.9,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,2.15643161787515,0.95,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,2.3537635055105,0.975,"ili perc","quantile","nat"
"US National",2016-11-05,4,2016-12-03,2.45019936765958,0.99,"ili perc","quantile","nat"
