"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-11-19,4,2016-12-17,0.767912975845606,0.01,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,0.833579329728246,0.025,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,1.06162440412622,0.05,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,1.23505324372687,0.1,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,1.30003350941505,0.15,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,1.43386253843029,0.2,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,1.50940315748511,0.25,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,1.57696385234863,0.3,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,1.69025555013594,0.35,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,1.75887919335817,0.4,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,1.79424801647167,0.45,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,1.87983963192207,0.5,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,1.96190619979949,0.55,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,2.01707817977521,0.6,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,2.06591283042867,0.65,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,2.15895681454482,0.7,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,2.24191226051692,0.75,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,2.31636627139601,0.8,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,2.46315908210811,0.85,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,2.55613350333184,0.9,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,2.81923268939985,0.95,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,3.22637885252671,0.975,"ili perc","quantile","nat"
"US National",2016-11-19,4,2016-12-17,3.37408215685751,0.99,"ili perc","quantile","nat"
