"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2015-11-14,4,2015-12-12,0.546117626592981,0.01,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,0.594625997962662,0.025,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,0.786034109703546,0.05,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,0.851248050914935,0.1,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,0.893163319670874,0.15,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,0.997727675038783,0.2,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.07360287004415,0.25,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.15060433566419,0.3,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.2250986846346,0.35,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.28595176806563,0.4,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.38611185571027,0.45,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.46269928126151,0.5,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.49820443754611,0.55,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.55767064389843,0.6,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.63637012377424,0.65,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.69915800047026,0.7,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.75429891407444,0.75,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.83359845342673,0.8,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,1.88999555896665,0.85,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,2.00354828431088,0.9,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,2.12682582604706,0.95,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,2.28109591694069,0.975,"ili perc","quantile","nat"
"US National",2015-11-14,4,2015-12-12,2.90734007126832,0.99,"ili perc","quantile","nat"
