"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2015-11-21,4,2015-12-19,0.777907789443611,0.01,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,0.825594607605544,0.025,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,0.992692010937751,0.05,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.07217884384397,0.1,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.17806130040965,0.15,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.27606521249397,0.2,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.32324678726827,0.25,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.40998265240896,0.3,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.48658575689505,0.35,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.55903718315763,0.4,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.63237318613116,0.45,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.67270382599077,0.5,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.76485235529211,0.55,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.8003013770336,0.6,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.91901124623101,0.65,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,1.96819119786255,0.7,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,2.04779625492548,0.75,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,2.23835294470183,0.8,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,2.47666726748327,0.85,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,2.73319207797002,0.9,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,2.82712289483174,0.95,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,2.91769327970895,0.975,"ili perc","quantile","nat"
"US National",2015-11-21,4,2015-12-19,3.04634173829712,0.99,"ili perc","quantile","nat"
